"","SiteCode","EventCode","Wt_g","Species","Length_mm"
"5625","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.2,"Brook Trout",31
"5626","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.2,"Brook Trout",33
"5627","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.3,"Brook Trout",35
"5628","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.4,"Brook Trout",36
"5629","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.4,"Brook Trout",37
"5630","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.6,"Brook Trout",40
"5631","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.6,"Brook Trout",40
"5632","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.5,"Brook Trout",42
"5633","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",46
"5634","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.9,"Brook Trout",46
"5635","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.8,"Brook Trout",46
"5636","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.9,"Brook Trout",46
"5637","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",46
"5638","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.9,"Brook Trout",47
"5639","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",47
"5640","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",47
"5641","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",48
"5642","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.1,"Brook Trout",48
"5643","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.1,"Brook Trout",48
"5644","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",48
"5645","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",49
"5646","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",49
"5647","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",49
"5648","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",49
"5649","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",50
"5650","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",50
"5651","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.1,"Brook Trout",50
"5652","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",50
"5653","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.8,"Brook Trout",50
"5654","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.3,"Brook Trout",50
"5655","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",50
"5656","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",50
"5657","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",50
"5658","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",51
"5659","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",51
"5660","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",52
"5661","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",52
"5662","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.3,"Brook Trout",52
"5663","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.3,"Brook Trout",52
"5664","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.4,"Brook Trout",53
"5665","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.3,"Brook Trout",53
"5666","Huckle.Loyalsock","201406.Huckle.Loyalsock",1,"Brook Trout",53
"5667","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",53
"5668","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.3,"Brook Trout",54
"5669","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.5,"Brook Trout",57
"5670","Huckle.Loyalsock","201406.Huckle.Loyalsock",7.3,"Brook Trout",97
"5671","Huckle.Loyalsock","201406.Huckle.Loyalsock",10.8,"Brook Trout",101
"5672","Huckle.Loyalsock","201406.Huckle.Loyalsock",10.9,"Brook Trout",106
"5673","Huckle.Loyalsock","201406.Huckle.Loyalsock",11.3,"Brook Trout",107
"5674","Huckle.Loyalsock","201406.Huckle.Loyalsock",10.7,"Brook Trout",107
"5675","Huckle.Loyalsock","201406.Huckle.Loyalsock",11.7,"Brook Trout",109
"5676","Huckle.Loyalsock","201406.Huckle.Loyalsock",13.9,"Brook Trout",112
"5677","Huckle.Loyalsock","201406.Huckle.Loyalsock",15.3,"Brook Trout",117
"5678","Huckle.Loyalsock","201406.Huckle.Loyalsock",14.1,"Brook Trout",119
"5679","Huckle.Loyalsock","201406.Huckle.Loyalsock",16.6,"Brook Trout",121
"5680","Huckle.Loyalsock","201406.Huckle.Loyalsock",19.1,"Brook Trout",126
"5681","Huckle.Loyalsock","201406.Huckle.Loyalsock",26.6,"Brook Trout",137
"5682","Huckle.Loyalsock","201406.Huckle.Loyalsock",26.3,"Brook Trout",137
"5683","Huckle.Loyalsock","201406.Huckle.Loyalsock",23.3,"Brook Trout",139
"5684","Huckle.Loyalsock","201406.Huckle.Loyalsock",23.7,"Brook Trout",142
"5685","Huckle.Loyalsock","201406.Huckle.Loyalsock",26,"Brook Trout",143
"5686","Huckle.Loyalsock","201406.Huckle.Loyalsock",28.3,"Brook Trout",148
"5687","Huckle.Loyalsock","201406.Huckle.Loyalsock",30.8,"Brook Trout",153
"5688","Huckle.Loyalsock","201406.Huckle.Loyalsock",31.5,"Brook Trout",155
"5689","Huckle.Loyalsock","201406.Huckle.Loyalsock",69.3,"Brook Trout",200
"5690","Huckle.Loyalsock","201406.Huckle.Loyalsock",86.3,"Brook Trout",200
"5691","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.6,"Brook Trout",37
"5692","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.5,"Brook Trout",40
"5693","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.8,"Brook Trout",42
"5694","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.3,"Brook Trout",52
"5695","Huckle.Loyalsock","201406.Huckle.Loyalsock",9.7,"Brook Trout",100
"5696","Huckle.Loyalsock","201406.Huckle.Loyalsock",13.1,"Brook Trout",114
"5697","Huckle.Loyalsock","201406.Huckle.Loyalsock",21.5,"Brook Trout",135
"5698","Huckle.Loyalsock","201406.Huckle.Loyalsock",26.6,"Brook Trout",142
"5699","Huckle.Loyalsock","201406.Huckle.Loyalsock",29,"Brook Trout",146
"5700","Huckle.Loyalsock","201406.Huckle.Loyalsock",25.7,"Brook Trout",148
"5701","Huckle.Loyalsock","201406.Huckle.Loyalsock",33.7,"Brook Trout",161
"5702","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.4,"Brook Trout",35
"5703","Huckle.Loyalsock","201406.Huckle.Loyalsock",0.5,"Brook Trout",37
"5704","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.2,"Brook Trout",48
"5705","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.1,"Brook Trout",48
"5706","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.1,"Brook Trout",48
"5707","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.1,"Brook Trout",48
"5708","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.1,"Brook Trout",52
"5709","Huckle.Loyalsock","201406.Huckle.Loyalsock",1.3,"Brook Trout",52
"5710","Huckle.Loyalsock","201406.Huckle.Loyalsock",13.1,"Brook Trout",116
"5711","Huckle.Loyalsock","201406.Huckle.Loyalsock",22.6,"Brook Trout",135
"5712","Huckle.Loyalsock","201406.Huckle.Loyalsock",32.4,"Brook Trout",153
"5713","Fall.Hoagland","201406.Fall.Hoagland",1.2,"Brook Trout",51
"5714","Fall.Hoagland","201406.Fall.Hoagland",14.1,"Brook Trout",119
"5715","Fall.Hoagland","201406.Fall.Hoagland",28.4,"Brook Trout",139
"5716","Fall.Hoagland","201406.Fall.Hoagland",42.9,"Brook Trout",168
"5717","Fall.Hoagland","201406.Fall.Hoagland",42.7,"Brook Trout",170
"5718","Fall.Hoagland","201406.Fall.Hoagland",26.1,"Brook Trout",142
"5719","Fall.Hoagland","201406.Fall.Hoagland",32.7,"Brook Trout",153
"5720","Porter.Hoagland","201406.Porter.Hoagland",1,"Brook Trout",48
"5721","Porter.Hoagland","201406.Porter.Hoagland",1.2,"Brook Trout",49
"5722","Porter.Hoagland","201406.Porter.Hoagland",13.5,"Brook Trout",112
"5723","Porter.Hoagland","201406.Porter.Hoagland",20.1,"Brook Trout",124
"5724","Porter.Hoagland","201406.Porter.Hoagland",20.2,"Brook Trout",125
"5725","Porter.Hoagland","201406.Porter.Hoagland",33.6,"Brook Trout",151
"5726","Porter.Hoagland","201406.Porter.Hoagland",37.6,"Brook Trout",158
"5727","Porter.Hoagland","201406.Porter.Hoagland",71.4,"Brook Trout",188
"5728","Porter.Hoagland","201406.Porter.Hoagland",66.2,"Brook Trout",189
"5729","Porter.Hoagland","201406.Porter.Hoagland",1.2,"Brook Trout",51
"5730","Porter.Hoagland","201406.Porter.Hoagland",1.2,"Brook Trout",52
"5731","Porter.Hoagland","201406.Porter.Hoagland",21.6,"Brook Trout",129
"5732","Weed.Hoagland","201406.Weed.Hoagland",0.4,"Brook Trout",36
"5733","Weed.Hoagland","201406.Weed.Hoagland",0.4,"Brook Trout",39
"5734","Weed.Hoagland","201406.Weed.Hoagland",0.5,"Brook Trout",39
"5735","Weed.Hoagland","201406.Weed.Hoagland",0.4,"Brook Trout",39
"5736","Weed.Hoagland","201406.Weed.Hoagland",0.5,"Brook Trout",40
"5737","Weed.Hoagland","201406.Weed.Hoagland",0.5,"Brook Trout",40
"5738","Weed.Hoagland","201406.Weed.Hoagland",0.5,"Brook Trout",40
"5739","Weed.Hoagland","201406.Weed.Hoagland",0.6,"Brook Trout",40
"5740","Weed.Hoagland","201406.Weed.Hoagland",0.5,"Brook Trout",40
"5741","Weed.Hoagland","201406.Weed.Hoagland",0.7,"Brook Trout",42
"5742","Weed.Hoagland","201406.Weed.Hoagland",0.7,"Brook Trout",43
"5743","Weed.Hoagland","201406.Weed.Hoagland",0.6,"Brook Trout",43
"5744","Weed.Hoagland","201406.Weed.Hoagland",0.6,"Brook Trout",43
"5745","Weed.Hoagland","201406.Weed.Hoagland",0.8,"Brook Trout",43
"5746","Weed.Hoagland","201406.Weed.Hoagland",0.7,"Brook Trout",45
"5747","Weed.Hoagland","201406.Weed.Hoagland",0.9,"Brook Trout",45
"5748","Weed.Hoagland","201406.Weed.Hoagland",0.7,"Brook Trout",45
"5749","Weed.Hoagland","201406.Weed.Hoagland",0.8,"Brook Trout",45
"5750","Weed.Hoagland","201406.Weed.Hoagland",0.9,"Brook Trout",46
"5751","Weed.Hoagland","201406.Weed.Hoagland",1.1,"Brook Trout",47
"5752","Weed.Hoagland","201406.Weed.Hoagland",1,"Brook Trout",47
"5753","Weed.Hoagland","201406.Weed.Hoagland",1.2,"Brook Trout",48
"5754","Weed.Hoagland","201406.Weed.Hoagland",1.3,"Brook Trout",48
"5755","Weed.Hoagland","201406.Weed.Hoagland",1.2,"Brook Trout",50
"5756","Weed.Hoagland","201406.Weed.Hoagland",1.5,"Brook Trout",50
"5757","Weed.Hoagland","201406.Weed.Hoagland",1.3,"Brook Trout",50
"5758","Weed.Hoagland","201406.Weed.Hoagland",1.2,"Brook Trout",51
"5759","Weed.Hoagland","201406.Weed.Hoagland",1.4,"Brook Trout",52
"5760","Weed.Hoagland","201406.Weed.Hoagland",1.2,"Brook Trout",52
"5761","Weed.Hoagland","201406.Weed.Hoagland",1.5,"Brook Trout",53
"5762","Weed.Hoagland","201406.Weed.Hoagland",1.3,"Brook Trout",53
"5763","Weed.Hoagland","201406.Weed.Hoagland",1.2,"Brook Trout",53
"5764","Weed.Hoagland","201406.Weed.Hoagland",1.6,"Brook Trout",53
"5765","Weed.Hoagland","201406.Weed.Hoagland",1.8,"Brook Trout",54
"5766","Weed.Hoagland","201406.Weed.Hoagland",1.7,"Brook Trout",54
"5767","Weed.Hoagland","201406.Weed.Hoagland",1.5,"Brook Trout",54
"5768","Weed.Hoagland","201406.Weed.Hoagland",1.6,"Brook Trout",56
"5769","Weed.Hoagland","201406.Weed.Hoagland",1.5,"Brook Trout",56
"5770","Weed.Hoagland","201406.Weed.Hoagland",2.3,"Brook Trout",60
"5771","Weed.Hoagland","201406.Weed.Hoagland",5.6,"Brook Trout",82
"5772","Weed.Hoagland","201406.Weed.Hoagland",7,"Brook Trout",88
"5773","Weed.Hoagland","201406.Weed.Hoagland",5.3,"Brook Trout",89
"5774","Weed.Hoagland","201406.Weed.Hoagland",7.2,"Brook Trout",89
"5775","Weed.Hoagland","201406.Weed.Hoagland",8.2,"Brook Trout",95
"5776","Weed.Hoagland","201406.Weed.Hoagland",8.6,"Brook Trout",95
"5777","Weed.Hoagland","201406.Weed.Hoagland",7.5,"Brook Trout",97
"5778","Weed.Hoagland","201406.Weed.Hoagland",9,"Brook Trout",98
"5779","Weed.Hoagland","201406.Weed.Hoagland",9.4,"Brook Trout",98
"5780","Weed.Hoagland","201406.Weed.Hoagland",10.6,"Brook Trout",99
"5781","Weed.Hoagland","201406.Weed.Hoagland",10.3,"Brook Trout",100
"5782","Weed.Hoagland","201406.Weed.Hoagland",9.6,"Brook Trout",101
"5783","Weed.Hoagland","201406.Weed.Hoagland",11.4,"Brook Trout",106
"5784","Weed.Hoagland","201406.Weed.Hoagland",11.8,"Brook Trout",108
"5785","Weed.Hoagland","201406.Weed.Hoagland",12.6,"Brook Trout",110
"5786","Weed.Hoagland","201406.Weed.Hoagland",13.3,"Brook Trout",110
"5787","Weed.Hoagland","201406.Weed.Hoagland",14.5,"Brook Trout",110
"5788","Weed.Hoagland","201406.Weed.Hoagland",15.1,"Brook Trout",111
"5789","Weed.Hoagland","201406.Weed.Hoagland",14.1,"Brook Trout",111
"5790","Weed.Hoagland","201406.Weed.Hoagland",13.2,"Brook Trout",113
"5791","Weed.Hoagland","201406.Weed.Hoagland",14.1,"Brook Trout",114
