ID,Species,Length_mm,Wt_g,DELTM,FishComment,Diet,Pass,Date,waterName,TribTo,EventCode,ScaleID
216,Brown Trout,295,253.30,,,1,Pass 1,6/8/2011,Level.Branch,Lick Creek,201106.Level.Lick,
217,Brook Trout,193,67.30,,,7,Pass 2,6/8/2011,Level.Branch,Lick Creek,201106.Level.Lick,
218,Brown Trout,96,8.10,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek,201106.Level.Lick,
219,Brown Trout,165,43.20,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek,201106.Level.Lick,
220,Brook Trout,155,36.50,,,9,Pass 3,6/8/2011,Level.Branch,Lick Creek,201106.Level.Lick,
221,Brown Trout,191,67.00,,,8,Pass 3,6/8/2011,Level.Branch,Lick Creek,201106.Level.Lick,
222,Brook Trout,101,10.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
223,Brook Trout,110,13.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
224,Brook Trout,112,13.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
225,Brook Trout,116,13.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
226,Brook Trout,127,22.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
227,Brook Trout,134,22.90,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
228,Brook Trout,138,23.90,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
229,Brook Trout,145,30.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
230,Brook Trout,148,32.90,,,1,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
231,Brook Trout,152,29.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
232,Brook Trout,152,38.90,,,5,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
233,Brook Trout,154,38.80,,,2,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
234,Brook Trout,160,44.10,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
235,Brook Trout,174,57.30,,,4,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
236,Brook Trout,175,57.80,,,3,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
237,Brook Trout,178,59.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
238,Brook Trout,187,66.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
239,Brook Trout,201,87.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
240,Brook Trout,203,84.60,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
241,Brook Trout,135,24.60,,,,Pass 2,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
242,Brook Trout,138,25.00,,,,Pass 2,6/8/2011,Streby.Run,Lick Creek,201106.Streby.Lick,
243,Brook Trout,34,0.60,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
244,Brook Trout,41,0.80,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
245,Brook Trout,45,1.10,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
246,Brook Trout,49,1.00,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
247,Brook Trout,92,9.30,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
248,Brook Trout,117,14.60,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
249,Brook Trout,119,15.00,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
250,Brook Trout,123,18.40,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
251,Brook Trout,124,18.40,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
252,Brook Trout,124,19.40,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
253,Brook Trout,125,18.50,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
254,Brook Trout,125,18.50,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
255,Brook Trout,126,17.20,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
256,Brook Trout,131,19.90,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
257,Brook Trout,132,21.60,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
258,Brook Trout,135,25.50,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
259,Brook Trout,140,27.90,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
260,Brook Trout,142,26.40,,,2,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
261,Brook Trout,142,29.00,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
262,Brook Trout,142,27.80,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
263,Brook Trout,145,28.70,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
264,Brook Trout,146,31.40,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
265,Brook Trout,148,29.00,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
266,Brook Trout,149,31.90,,,3,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
267,Brook Trout,162,41.50,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
268,Brook Trout,164,42.70,,,4,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
269,Brook Trout,171,45.20,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
270,Brook Trout,182,63.70,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
271,Brook Trout,189,72.40,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
272,Brook Trout,198,77.00,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
273,Brook Trout,210,88.40,,,5,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
274,Brown Trout,71,4.40,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
275,Brown Trout,83,6.00,,,,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
276,Brown Trout,205,96.30,,,6,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
277,Brown Trout,295,253.30,,,1,Pass 1,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
278,Brook Trout,102,10.40,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
279,Brook Trout,116,14.70,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
280,Brook Trout,125,19.60,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
281,Brook Trout,125,17.20,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
282,Brook Trout,133,21.90,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
283,Brook Trout,141,25.50,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
284,Brook Trout,144,25.00,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
285,Brook Trout,188,69.60,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
286,Brook Trout,193,67.30,,,7,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
287,Brown Trout,96,8.10,,,,Pass 2,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
288,Brook Trout,86,5.90,,,,Pass 3,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
289,Brook Trout,155,36.50,,,9,Pass 3,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
290,Brown Trout,165,43.20,,,,Pass 3,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
291,Brown Trout,191,67.00,,,8,Pass 3,6/8/2011,Level.Branch,Lick Creek (Millview),201106.TP.Level.LickMillview,
292,Brook Trout,35,0.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
293,Brook Trout,36,0.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
294,Brook Trout,37,0.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
295,Brook Trout,39,0.60,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
296,Brook Trout,89,7.00,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
297,Brook Trout,98,8.90,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
298,Brook Trout,98,11.00,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
299,Brook Trout,98,9.10,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
300,Brook Trout,101,9.70,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
301,Brook Trout,103,10.20,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
302,Brook Trout,107,12.30,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
303,Brook Trout,108,12.10,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
304,Brook Trout,109,12.60,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
305,Brook Trout,112,13.60,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
306,Brook Trout,112,13.70,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
307,Brook Trout,117,16.20,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
308,Brook Trout,117,14.30,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
309,Brook Trout,118,14.70,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
310,Brook Trout,118,15.00,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
311,Brook Trout,122,18.20,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
312,Brook Trout,126,20.10,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
313,Brook Trout,133,21.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
314,Brook Trout,134,22.60,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
315,Brook Trout,135,23.70,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
316,Brook Trout,136,21.60,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
317,Brook Trout,137,26.50,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
318,Brook Trout,144,29.30,,,3,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
319,Brook Trout,146,27.70,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
320,Brook Trout,153,33.50,,,4,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
321,Brook Trout,154,32.60,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
322,Brook Trout,156,37.00,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
323,Brook Trout,158,40.10,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
324,Brook Trout,160,38.90,,,1,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
325,Brook Trout,164,44.30,,,5,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
326,Brook Trout,165,41.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
327,Brook Trout,168,45.10,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
328,Brook Trout,171,21.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
329,Brook Trout,173,51.40,,,2,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
330,Brook Trout,176,50.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
331,Brook Trout,193,78.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
332,Brook Trout,197,81.70,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
333,Brook Trout,220,112.40,,,,Pass 1,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
334,Brook Trout,37,0.50,,,,Pass 2,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
335,Brook Trout,97,9.20,,,,Pass 2,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
336,Brook Trout,102,10.50,,,,Pass 2,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
337,Brook Trout,120,17.30,,,,Pass 2,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
338,Brook Trout,177,22.60,,,,Pass 2,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
339,Brook Trout,195,79.00,,,,Pass 2,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
340,Brook Trout,105,12.20,,,,Pass 3,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
341,Brook Trout,111,13.40,,,,Pass 3,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
342,Brook Trout,111,14.50,,,,Pass 3,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
343,Brook Trout,114,13.70,,,,Pass 3,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
344,Brook Trout,115,13.60,,,,Pass 3,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
345,Brook Trout,135,22.50,,,,Pass 3,6/8/2011,Scar.Run,Loyalsock Creek,201106.TP.Scar.Loyalsock,
346,Brook Trout,101,10.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
347,Brook Trout,106,10.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
348,Brook Trout,110,13.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
349,Brook Trout,112,13.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
350,Brook Trout,114,15.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
351,Brook Trout,116,13.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
352,Brook Trout,122,18.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
353,Brook Trout,123,20.10,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
354,Brook Trout,126,20.20,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
355,Brook Trout,127,22.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
356,Brook Trout,129,20.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
357,Brook Trout,131,24.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
358,Brook Trout,134,22.90,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
359,Brook Trout,135,26.90,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
360,Brook Trout,138,23.90,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
361,Brook Trout,138,26.70,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
362,Brook Trout,139,24.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
363,Brook Trout,139,27.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
364,Brook Trout,140,29.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
365,Brook Trout,140,29.20,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
366,Brook Trout,141,28.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
367,Brook Trout,141,27.10,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
368,Brook Trout,142,27.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
369,Brook Trout,142,29.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
370,Brook Trout,143,28.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
371,Brook Trout,144,30.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
372,Brook Trout,144,31.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
373,Brook Trout,144,29.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
374,Brook Trout,144,29.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
375,Brook Trout,145,30.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
376,Brook Trout,145,29.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
377,Brook Trout,145,29.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
378,Brook Trout,147,34.20,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
379,Brook Trout,148,32.90,,,1,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
380,Brook Trout,148,34.10,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
381,Brook Trout,148,34.10,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
382,Brook Trout,150,31.70,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
383,Brook Trout,150,31.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
384,Brook Trout,151,40.20,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
385,Brook Trout,152,29.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
386,Brook Trout,152,38.90,,,5,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
387,Brook Trout,152,38.20,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
388,Brook Trout,152,36.60,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
389,Brook Trout,153,37.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
390,Brook Trout,154,38.80,,,2,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
391,Brook Trout,154,36.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
392,Brook Trout,155,36.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
393,Brook Trout,159,42.60,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
394,Brook Trout,160,44.10,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
395,Brook Trout,160,42.10,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
396,Brook Trout,161,45.70,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
397,Brook Trout,163,52.90,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
398,Brook Trout,163,46.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
399,Brook Trout,164,46.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
400,Brook Trout,166,45.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
401,Brook Trout,167,45.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
402,Brook Trout,170,54.80,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
403,Brook Trout,171,53.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
404,Brook Trout,174,57.30,,,4,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
405,Brook Trout,175,57.80,,,3,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
406,Brook Trout,176,62.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
407,Brook Trout,178,59.30,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
408,Brook Trout,183,65.20,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
409,Brook Trout,187,66.40,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
410,Brook Trout,196,72.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
411,Brook Trout,200,83.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
412,Brook Trout,201,87.50,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
413,Brook Trout,203,84.60,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
414,Brook Trout,213,88.00,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
415,Brown Trout,135,26.20,,,,Pass 1,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
416,Brook Trout,135,24.60,,,,Pass 2,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
417,Brook Trout,138,25.00,,,,Pass 2,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
418,Brook Trout,139,23.70,,,,Pass 2,6/8/2011,Streby.Run,Lick Creek (Millview),201106.TP.Streby.LickMillview,
419,Brook Trout,41,0.60,,,,Pass 1,6/9/2011,Cape.Run,Loyalsock Creek,201106.Cape.Loyalsock,
420,Brook Trout,41,0.60,,,,Pass 1,6/9/2011,Cape.Run,Loyalsock Creek,201106.Cape.Loyalsock,
421,Brook Trout,41,0.60,,,,Pass 1,6/9/2011,Cape.Run,Loyalsock Creek,201106.Cape.Loyalsock,
422,Brook Trout,42,0.60,,,,Pass 1,6/9/2011,Cape.Run,Loyalsock Creek,201106.Cape.Loyalsock,
423,Brook Trout,43,0.60,,,,Pass 1,6/9/2011,Cape.Run,Loyalsock Creek,201106.Cape.Loyalsock,
424,Brook Trout,103,10.20,,,,Pass 1,6/9/2011,Cape.Run,Loyalsock Creek,201106.Cape.Loyalsock,
425,Brook Trout,111,12.50,,,,Pass 1,6/9/2011,Cape.Run,Loyalsock Creek,201106.Cape.Loyalsock,
426,Brook Trout,42,0.80,,,,Pass 1,6/9/2011,Joe.s.Run,Loyalsock Creek,201106.Joes.Loyalsock,
427,Brook Trout,45,0.80,,,,Pass 1,6/9/2011,Joe.s.Run,Loyalsock Creek,201106.Joes.Loyalsock,
428,Brook Trout,48,1.10,,,,Pass 1,6/9/2011,Joe.s.Run,Loyalsock Creek,201106.Joes.Loyalsock,
429,Brook Trout,48,1.20,,,,Pass 1,6/9/2011,Joe.s.Run,Loyalsock Creek,201106.Joes.Loyalsock,
430,Brook Trout,49,1.20,,,,Pass 1,6/9/2011,Joe.s.Run,Loyalsock Creek,201106.Joes.Loyalsock,
